Date,Open,High,Low,Close*,Adj Close**
2011-02-16,6037.1,6095.8,6033.5,6085.3,6085.3
2011-02-15,6060.1,6072.1,6023.8,6037.1,6037.1
2011-02-14,6062.9,6091.5,6042.1,6060.1,6060.1
2011-02-11,6020,6071.4,5973.4,6062.9,6062.9
2011-02-10,6052.3,6052.3,5986.5,6020,6020
2011-02-09,6091.3,6091.3,6049.5,6052.3,6052.3
2011-02-08,6051,6091.3,6032.9,6091.3,6091.3
2011-02-07,5997.4,6054.1,5996.6,6051,6051
2011-02-04,5983.3,6023.4,5983.3,5997.4,5997.4
2011-02-03,6000.1,6000.3,5951.8,5983.3,5983.3
2011-02-02,5957.8,6020.5,5957.8,6000.1,6000.1
2011-02-01,5862.9,5963.7,5862.9,5957.8,5957.8
2011-01-31,5881.4,5881.7,5815.4,5862.9,5862.9
2011-01-28,5965.1,5965.8,5877.9,5881.4,5881.4
2011-01-27,5969.2,5997.3,5950.7,5965.1,5965.1
2011-01-26,5917.7,6003.3,5917.7,5969.2,5969.2
2011-01-25,5943.9,5964.7,5904.3,5917.7,5917.7
2011-01-24,5896.3,5960.6,5887.6,5943.9,5943.9
2011-01-21,5867.9,5939.3,5867.9,5896.3,5896.3
2011-01-20,5976.7,5977.5,5867.3,5867.9,5867.9
2011-01-19,6056.4,6077.1,5974.8,5976.7,5976.7
2011-01-18,5985.7,6065.7,5985.5,6056.4,6056.4
2011-01-17,6002.1,6013.4,5975.6,5985.7,5985.7
2011-01-14,6023.9,6031.7,5948.5,6002.1,6002.1
2011-01-13,6050.7,6055.5,6005.5,6023.9,6023.9
2011-01-12,6014,6050.7,6013.9,6050.7,6050.7
2011-01-11,5956.3,6035.9,5956.3,6014,6014
2011-01-10,5984.3,5984.3,5939.9,5956.3,5956.3
2011-01-07,6019.5,6023.7,5973.4,5984.3,5984.3
2011-01-06,6043.9,6090.5,6004.6,6019.5,6019.5
2011-01-05,6013.9,6043.9,5964.4,6043.9,6043.9
2011-01-04,5899.9,6049.5,5899.9,6013.9,6013.9
2010-12-31,5971,5985.7,5899.9,5899.9,5899.9
2010-12-30,5996.4,6009.8,5969.7,5971,5971
2010-12-29,6008.9,6021.5,5977,5996.4,5996.4
2010-12-24,5996.1,6008.9,5978.2,6008.9,6008.9
2010-12-23,5983.5,6000.6,5982.2,5996.1,5996.1
2010-12-22,5951.8,5991.9,5936.3,5983.5,5983.5
2010-12-21,5891.6,5953.9,5891.1,5951.8,5951.8
2010-12-20,5871.8,5913.8,5865.5,5891.6,5891.6
2010-12-17,5881.1,5902.5,5857.3,5871.8,5871.8
2010-12-16,5882.2,5907.1,5862.9,5881.1,5881.1
2010-12-15,5891.2,5898,5858.1,5882.2,5882.2
2010-12-14,5860.8,5891.2,5847.2,5891.2,5891.2
2010-12-13,5813,5873.7,5812.9,5860.8,5860.8
2010-12-10,5808,5827.6,5794.5,5813,5813
2010-12-09,5794.5,5838,5794.5,5808,5808
2010-12-08,5808.5,5826.6,5774.3,5794.5,5794.5
2010-12-07,5770.3,5850.4,5769.7,5808.5,5808.5
2010-12-06,5745.3,5785.7,5728.5,5770.3,5770.3
2010-12-03,5767.6,5784.3,5720.2,5745.3,5745.3
2010-12-02,5642.5,5770.9,5642.5,5767.6,5767.6
2010-12-01,5528.3,5656.2,5528.3,5642.5,5642.5
2010-11-30,5551,5597,5519.2,5528.3,5528.3
2010-11-29,5668.7,5722.7,5551,5551,5551
2010-11-26,5698.9,5699,5599.3,5668.7,5668.7
2010-11-25,5657.1,5707.9,5654.7,5698.9,5698.9
2010-11-24,5581.3,5671.9,5573.3,5657.1,5657.1
2010-11-23,5680.8,5681.1,5581.3,5581.3,5581.3
2010-11-22,5732.8,5783.1,5668.5,5680.8,5680.8
2010-11-19,5768.7,5774.1,5684.5,5732.8,5732.8
2010-11-18,5692.6,5783,5692.6,5768.7,5768.7
2010-11-17,5681.9,5704.4,5659.7,5692.6,5692.6
2010-11-16,5820.4,5820.4,5680.9,5681.9,5681.9
2010-11-15,5796.9,5832.9,5755.7,5820.4,5820.4
2010-11-12,5815.2,5831.8,5711.7,5796.9,5796.9
2010-11-11,5816.9,5846.5,5792.6,5815.2,5815.2
2010-11-10,5875.2,5877,5796.2,5816.9,5816.9
2010-11-09,5850,5902.1,5847.4,5875.2,5875.2
2010-11-08,5875.4,5881,5841.3,5850,5850
2010-11-05,5862.8,5899.4,5834,5875.4,5875.4
2010-11-04,5749,5876,5749,5862.8,5862.8
2010-11-03,5757.4,5773.7,5730.5,5749,5749
2010-11-02,5694.6,5771.6,5690.4,5757.4,5757.4
2010-11-01,5675.2,5733,5667.4,5694.6,5694.6
2010-10-29,5677.9,5699.2,5647.1,5675.2,5675.2
2010-10-28,5646,5711.8,5646,5677.9,5677.9
2010-10-27,5707.3,5707.3,5630.9,5646,5646
2010-10-26,5752,5754.2,5677.2,5707.3,5707.3
2010-10-25,5741.4,5794.3,5741.4,5752,5752
2010-10-22,5757.9,5758,5724.3,5741.4,5741.4
2010-10-21,5728.9,5786.7,5698,5757.9,5757.9
2010-10-20,5703.9,5730,5680.4,5728.9,5728.9
2010-10-19,5742.5,5761.9,5690.6,5703.9,5703.9
2010-10-18,5703.4,5748.8,5670.1,5742.5,5742.5
2010-10-15,5727.2,5743.9,5666,5703.4,5703.4
2010-10-14,5747.4,5770.9,5712.9,5727.2,5727.2
2010-10-13,5661.6,5760.5,5661.6,5747.4,5747.4
2010-10-12,5672.4,5677,5597.5,5661.6,5661.6
2010-10-11,5657.6,5686,5655.7,5672.4,5672.4
2010-10-08,5662.1,5663.7,5606.6,5657.6,5657.6
2010-10-07,5681.4,5707.3,5650.8,5662.1,5662.1
2010-10-06,5635.8,5695.5,5635.8,5681.4,5681.4
2010-10-05,5556,5646.1,5550.6,5635.8,5635.8
2010-10-04,5592.9,5601.2,5550.8,5556,5556
2010-10-01,5548.6,5615.1,5547.6,5592.9,5592.9
2010-09-30,5569.3,5650.3,5539.1,5548.6,5548.6
2010-09-29,5578.4,5624.5,5544.7,5569.3,5569.3
2010-09-28,5573.4,5582.1,5506.1,5578.4,5578.4
2010-09-27,5598.5,5615.8,5569.9,5573.4,5573.4
2010-09-24,5547.1,5612.5,5516.5,5598.5,5598.5
2010-09-23,5551.9,5588.8,5471.7,5547.1,5547.1
2010-09-22,5576.2,5597.6,5516.9,5551.9,5551.9
2010-09-21,5602.5,5635.7,5576.2,5576.2,5576.2
2010-09-20,5508.5,5607.3,5508.5,5602.5,5602.5
2010-09-17,5540.1,5612.9,5508.5,5508.5,5508.5
2010-09-16,5555.6,5564.5,5534,5540.1,5540.1
2010-09-15,5567.4,5578.7,5536,5555.6,5555.6
2010-09-14,5565.5,5582.5,5541.5,5567.4,5567.4
2010-09-13,5501.6,5571.4,5501.6,5565.5,5565.5
2010-09-10,5494.2,5511.5,5475.9,5501.6,5501.6
2010-09-09,5429.7,5505.7,5412.5,5494.2,5494.2
2010-09-08,5407.8,5445.6,5361.4,5429.7,5429.7
2010-09-07,5439.2,5439.2,5381.1,5407.8,5407.8
2010-09-06,5428.2,5459.4,5428.2,5439.2,5439.2
2010-09-03,5371,5454,5371,5428.2,5428.2
2010-09-02,5366.4,5383.7,5347,5371,5371
2010-09-01,5225.2,5366.4,5225.2,5366.4,5366.4
2010-08-31,5201.6,5225.2,5129.7,5225.2,5225.2
2010-08-27,5155.8,5211.6,5121,5201.6,5201.6
2010-08-26,5109.4,5167.8,5109.4,5155.8,5155.8
2010-08-25,5156,5168.5,5070.9,5109.4,5109.4
2010-08-24,5234.8,5234.8,5109.9,5156,5156
2010-08-23,5195.3,5268.4,5186.9,5234.8,5234.8
2010-08-20,5211.3,5233,5160.4,5195.3,5195.3
2010-08-19,5302.9,5336.4,5205.6,5211.3,5211.3
2010-08-18,5350.6,5350.6,5296.9,5302.9,5302.9
2010-08-17,5276.1,5351.5,5276.1,5350.6,5350.6
2010-08-16,5275.4,5304.6,5228.6,5276.1,5276.1
2010-08-13,5266.1,5308.8,5225.9,5275.4,5275.4
2010-08-12,5245.2,5272.5,5210.6,5266.1,5266.1
2010-08-11,5376.4,5376.4,5245,5245.2,5245.2
2010-08-10,5410.5,5411.6,5348.1,5376.4,5376.4
2010-08-09,5332.4,5418.6,5332.4,5410.5,5410.5
2010-08-06,5365.8,5408.1,5307.6,5332.4,5332.4
2010-08-05,5386.2,5416.8,5356.8,5365.8,5365.8
2010-08-04,5396.5,5406.8,5318.8,5386.2,5386.2
2010-08-03,5397.1,5397.3,5353.5,5396.5,5396.5
2010-08-02,5258,5401.7,5258,5397.1,5397.1
2010-07-30,5314,5322.7,5245.5,5258,5258
2010-07-29,5319.7,5375.2,5314,5314,5314
2010-07-28,5365.7,5398.1,5314.6,5319.7,5319.7
2010-07-27,5351.1,5411.5,5351.1,5365.7,5365.7
2010-07-26,5312.6,5351.9,5301.3,5351.1,5351.1
2010-07-23,5313.8,5328.5,5272.7,5312.6,5312.6
2010-07-22,5214.6,5319.5,5181,5313.8,5313.8
2010-07-21,5139.5,5244.9,5139.5,5214.6,5214.6
2010-07-20,5148.3,5180,5090.6,5139.5,5139.5
2010-07-19,5158.9,5196.8,5111.9,5148.3,5148.3
2010-07-16,5211.3,5273.6,5153.3,5158.9,5158.9
2010-07-15,5253.5,5268.4,5187.5,5211.3,5211.3
2010-07-14,5271,5287.3,5205.8,5253.5,5253.5
2010-07-13,5167,5272.3,5167,5271,5271
2010-07-12,5132.9,5193.2,5128.6,5167,5167
2010-07-09,5105.5,5150.6,5098.8,5132.9,5132.9
2010-07-08,5014.8,5123.5,5014.8,5105.5,5105.5
2010-07-07,4965,5014.8,4892,5014.8,5014.8
2010-07-06,4823.5,4967.7,4823.5,4965,4965
2010-07-05,4838.1,4863.4,4821.1,4823.5,4823.5
2010-07-02,4805.8,4880.9,4805.8,4838.1,4838.1
2010-07-01,4916.9,4916.9,4790,4805.8,4805.8
2010-06-30,4914.2,4961.9,4898.5,4916.9,4916.9
2010-06-29,5071.7,5071.7,4899,4914.2,4914.2
2010-06-28,5046.5,5085.7,5024.7,5071.7,5071.7
2010-06-25,5100.2,5130.5,5031.7,5046.5,5046.5
2010-06-24,5178.5,5211.8,5091,5100.2,5100.2
2010-06-23,5247,5247.9,5165.8,5178.5,5178.5
2010-06-22,5299.1,5299.1,5210,5247,5247
2010-06-21,5250.8,5331.5,5250.8,5299.1,5299.1
2010-06-18,5253.9,5289.1,5239.4,5250.8,5250.8
2010-06-17,5237.9,5293.8,5233.2,5253.9,5253.9
2010-06-16,5217.8,5257.3,5209.4,5237.9,5237.9
2010-06-15,5202.1,5242.1,5149.1,5217.8,5217.8
2010-06-14,5163.7,5215.2,5163.7,5202.1,5202.1
2010-06-11,5132.5,5184.4,5116.7,5163.7,5163.7
2010-06-10,5085.9,5149.7,5030.9,5132.5,5132.5
2010-06-09,5028.2,5085.9,4998.1,5085.9,5085.9
2010-06-08,5069.1,5084.1,4984.7,5028.2,5028.2
2010-06-07,5126,5126,5040.3,5069.1,5069.1
2010-06-04,5211.2,5261.7,5102.1,5126,5126
2010-06-03,5151.3,5262.5,5151.3,5211.2,5211.2
2010-06-02,5163.3,5163.3,5072.5,5151.3,5151.3
2010-06-01,5188.4,5192.1,5063.2,5163.3,5163.3
2010-05-28,5195.2,5240.3,5186,5188.4,5188.4
2010-05-27,5038.1,5195.4,5038.1,5195.2,5195.2
2010-05-26,4940.7,5097.9,4940.5,5038.1,5038.1
2010-05-25,5069.6,5069.6,4898.5,4940.7,4940.7
2010-05-24,5062.9,5109.4,5021.6,5069.6,5069.6
2010-05-21,5073.1,5084,4957.1,5062.9,5062.9
2010-05-20,5158.1,5230.2,5000.8,5073.1,5073.1
2010-05-19,5307.3,5307.3,5158.1,5158.1,5158.1
2010-05-18,5262.5,5341.4,5262.5,5307.3,5307.3
2010-05-17,5262.9,5327.5,5231.6,5262.5,5262.5
2010-05-14,5433.7,5433.7,5245.4,5262.9,5262.9
2010-05-13,5383.5,5436,5381.6,5433.7,5433.7
2010-05-12,5334.2,5401,5284.7,5383.5,5383.5
2010-05-11,5387.4,5387.4,5257.2,5334.2,5334.2
2010-05-10,5123,5399.8,5123,5387.4,5387.4
2010-05-07,5261,5264.5,5045.3,5123,5123
2010-05-06,5341.9,5371.5,5251.3,5261,5261
2010-05-05,5411.1,5428.8,5304.6,5341.9,5341.9
2010-05-04,5553.3,5566,5398.9,5411.1,5411.1
2010-04-30,5617.8,5643.9,5540.6,5553.3,5553.3
2010-04-29,5586.6,5638.8,5579.7,5617.8,5617.8
2010-04-28,5603.5,5640,5533.6,5586.6,5586.6
2010-04-27,5753.9,5758.6,5603.5,5603.5,5603.5
2010-04-26,5723.7,5800.7,5723.7,5753.9,5753.9
2010-04-23,5665.3,5740.9,5665.3,5723.7,5723.7
2010-04-22,5723.4,5761.4,5652.4,5665.3,5665.3
2010-04-21,5783.7,5797,5721.3,5723.4,5723.4
2010-04-20,5727.9,5796.6,5727.9,5783.7,5783.7
2010-04-19,5744,5748.3,5697.2,5727.9,5727.9
2010-04-16,5825,5833.7,5726.4,5744,5744
2010-04-15,5796.3,5832.3,5778.4,5825,5825
2010-04-14,5761.7,5812.8,5761.7,5796.3,5796.3
2010-04-13,5777.7,5778.9,5741.9,5761.7,5761.7
2010-04-12,5771,5803.7,5755.8,5777.7,5777.7
2010-04-09,5712.7,5773.6,5712.7,5771,5771
2010-04-08,5762.1,5762.1,5684.5,5712.7,5712.7
2010-04-07,5780.4,5782.3,5753.4,5762.1,5762.1
2010-04-06,5744.9,5790.4,5744.6,5780.4,5780.4
2010-04-01,5679.6,5744.9,5679.5,5744.9,5744.9
2010-03-31,5672.3,5698.5,5646.3,5679.6,5679.6
2010-03-30,5710.7,5742.8,5662.8,5672.3,5672.3
2010-03-29,5703,5733.1,5684.6,5710.7,5710.7
2010-03-26,5727.7,5727.7,5695.5,5703,5703
2010-03-25,5677.9,5737.1,5673.1,5727.7,5727.7
2010-03-24,5673.6,5698.9,5636,5677.9,5677.9
2010-03-23,5644.5,5695.9,5644.5,5673.6,5673.6
2010-03-22,5650.1,5650.1,5583.5,5644.5,5644.5
2010-03-19,5642.6,5691.2,5633.5,5650.1,5650.1
2010-03-18,5644.6,5661,5619.2,5642.6,5642.6
2010-03-17,5620.4,5657.8,5620.4,5644.6,5644.6
2010-03-16,5593.9,5637.7,5593.9,5620.4,5620.4
2010-03-15,5625.7,5627,5588.2,5593.9,5593.9
2010-03-12,5617.3,5646.7,5612.4,5625.7,5625.7
2010-03-11,5640.6,5642.9,5594.7,5617.3,5617.3
2010-03-10,5602.3,5645.3,5585.4,5640.6,5640.6
2010-03-09,5606.7,5618.4,5563.1,5602.3,5602.3
2010-03-08,5599.8,5621.2,5579.2,5606.7,5606.7
2010-03-05,5527.2,5605.4,5527.2,5599.8,5599.8
2010-03-04,5533.2,5544.2,5501.1,5527.2,5527.2
2010-03-03,5484.1,5541.8,5465.3,5533.2,5533.2
2010-03-02,5405.9,5485,5403.7,5484.1,5484.1
2010-03-01,5354.5,5420.8,5354.5,5405.9,5405.9
2010-02-26,5278.2,5367.8,5278.2,5354.5,5354.5
2010-02-25,5342.9,5370.4,5259.7,5278.2,5278.2
2010-02-24,5315.1,5357.9,5298.2,5342.9,5342.9
2010-02-23,5352.1,5395.5,5302,5315.1,5315.1
2010-02-22,5358.2,5387,5348.2,5352.1,5352.1
2010-02-19,5325.1,5366.1,5281.4,5358.2,5358.2
2010-02-18,5276.6,5326.4,5261.7,5325.1,5325.1
2010-02-17,5244.1,5304.5,5244.1,5276.6,5276.6
2010-02-16,5167.5,5248.1,5167.5,5244.1,5244.1
2010-02-15,5142.5,5194.3,5142.5,5167.5,5167.5
2010-02-12,5161.5,5207.7,5117.4,5142.5,5142.5
2010-02-11,5132,5201.8,5114.5,5161.5,5161.5
2010-02-10,5111.8,5181.2,5105.3,5132,5132
2010-02-09,5092.3,5132.9,5084.8,5111.8,5111.8
2010-02-08,5060.9,5118.1,5033,5092.3,5092.3
2010-02-05,5139.3,5139.3,5033.8,5060.9,5060.9
2010-02-04,5253.2,5262.2,5123.9,5139.3,5139.3
2010-02-03,5283.3,5305.4,5237.7,5253.2,5253.2
2010-02-02,5247.4,5289.1,5208.2,5283.3,5283.3
2010-02-01,5188.5,5250.1,5163.6,5247.4,5247.4
2010-01-29,5145.7,5230.2,5145.7,5188.5,5188.5
2010-01-28,5217.5,5280.4,5145.7,5145.7,5145.7
2010-01-27,5276.9,5276.9,5192.6,5217.5,5217.5
2010-01-26,5260.3,5276.9,5215.7,5276.9,5276.9
2010-01-25,5303,5330.6,5252.9,5260.3,5260.3
2010-01-22,5335.1,5345.6,5253,5303,5303
2010-01-21,5420.8,5468.4,5331.6,5335.1,5335.1
2010-01-20,5513.1,5513.1,5404,5420.8,5420.8
2010-01-19,5494.4,5531.9,5431.3,5513.1,5513.1
2010-01-18,5455.4,5504,5454.3,5494.4,5494.4
2010-01-15,5498.2,5527,5450.4,5455.4,5455.4
2010-01-14,5473.5,5521.9,5473.5,5498.2,5498.2
2010-01-13,5498.7,5509.7,5450.9,5473.5,5473.5
2010-01-12,5538.1,5549.6,5459.9,5498.7,5498.7
2010-01-11,5534.2,5600.5,5527.9,5538.1,5538.1
2010-01-08,5526.7,5549.3,5494.8,5534.2,5534.2
2010-01-07,5530,5551.7,5499.8,5526.7,5526.7
2010-01-06,5522.5,5536.5,5497.7,5530,5530
2010-01-05,5500.3,5536.4,5480.7,5522.5,5522.5
2010-01-04,5412.9,5500.3,5410.8,5500.3,5500.3
2009-12-31,5397.9,5431.9,5390.4,5412.9,5412.9
2009-12-30,5437.6,5442.8,5390.6,5397.9,5397.9
2009-12-29,5402.4,5445.2,5402.4,5437.6,5437.6
2009-12-24,5372.4,5402.4,5367.8,5402.4,5402.4
2009-12-23,5328.7,5386.6,5328.7,5372.4,5372.4
2009-12-22,5294,5361.9,5294,5328.7,5328.7
2009-12-21,5196.8,5320,5196.8,5294,5294
2009-12-18,5217.6,5287.6,5196.8,5196.8,5196.8
2009-12-17,5320.3,5320.3,5217.6,5217.6,5217.6
2009-12-16,5285.8,5335.3,5283.9,5320.3,5320.3
2009-12-15,5315.3,5328.1,5250.8,5285.8,5285.8
2009-12-14,5261.6,5331,5261.6,5315.3,5315.3
2009-12-11,5244.4,5312,5244.4,5261.6,5261.6
2009-12-10,5203.9,5254.5,5194.5,5244.4,5244.4
2009-12-09,5223.1,5245.9,5175.7,5203.9,5203.9
2009-12-08,5310.7,5323.4,5206.4,5223.1,5223.1
2009-12-07,5322.4,5328.8,5251,5310.7,5310.7
2009-12-04,5313,5373.9,5272.8,5322.4,5322.4
2009-12-03,5327.4,5372.4,5311.9,5313,5313
2009-12-02,5312.2,5348.5,5283,5327.4,5327.4
2009-12-01,5190.7,5312.2,5190.7,5312.2,5312.2
2009-11-30,5245.7,5270.4,5190.7,5190.7,5190.7
2009-11-27,5194.1,5271,5103.8,5245.7,5245.7
2009-11-26,5364.8,5364.8,5189.4,5194.1,5194.1
2009-11-25,5324,5372.2,5324,5364.8,5364.8
2009-11-24,5355.5,5374.9,5309.1,5324,5324
2009-11-23,5251.4,5379.5,5251.4,5355.5,5355.5
2009-11-20,5267.7,5309.4,5224,5251.4,5251.4
2009-11-19,5342.1,5343.8,5254.2,5267.7,5267.7
2009-11-18,5345.9,5372.1,5331.6,5342.1,5342.1
2009-11-17,5382.7,5382.7,5337,5345.9,5345.9
2009-11-16,5296.4,5397,5296.4,5382.7,5382.7
2009-11-13,5276.5,5297.4,5251.3,5296.4,5296.4
2009-11-12,5266.8,5304.9,5254.1,5276.5,5276.5
2009-11-11,5230.6,5301.1,5230.6,5266.8,5266.8
2009-11-10,5235.2,5264.3,5221.5,5230.6,5230.6
2009-11-09,5142.7,5240,5142.7,5235.2,5235.2
2009-11-06,5125.6,5159,5077.9,5142.7,5142.7
2009-11-05,5107.1,5154.6,5036.9,5125.6,5125.6
2009-11-04,5037.2,5120.8,5037.2,5107.9,5107.9
2009-11-03,5104.5,5104.5,4985.1,5037.2,5037.2
2009-11-02,5044.6,5115.7,5022.5,5104.5,5104.5
2009-10-30,5137.7,5169.9,5024.4,5044.6,5044.6
2009-10-29,5080.4,5145.6,5042.7,5137.7,5137.7
2009-10-28,5201,5201,5074.1,5080.4,5080.4
2009-10-27,5191.7,5230.6,5181.9,5201,5201
2009-10-26,5242.6,5281.1,5166.4,5191.7,5191.7
2009-10-23,5207.4,5299.6,5207.4,5242.6,5242.6
2009-10-22,5257.9,5257.9,5166.5,5207.4,5207.4
2009-10-21,5243.4,5268,5174.5,5257.9,5257.9
2009-10-20,5281.5,5298.5,5243.4,5243.4,5243.4
2009-10-19,5190.2,5281.5,5190.2,5281.5,5281.5
2009-10-16,5223,5272.9,5176.4,5190.2,5190.2
2009-10-15,5256.1,5267.9,5218.9,5223,5223
2009-10-14,5154.2,5261.3,5154.2,5256.1,5256.1
2009-10-13,5210.2,5221.7,5154.2,5154.2,5154.2
2009-10-12,5161.9,5231.2,5161.9,5210.2,5210.2
2009-10-09,5154.6,5171.5,5130.4,5161.9,5161.9
2009-10-08,5108.9,5172.8,5108.9,5154.6,5154.6
2009-10-07,5138,5156.2,5104.5,5108.9,5108.9
2009-10-06,5024.3,5149.9,5024.3,5138,5138
2009-10-05,4988.7,5024.3,4976.9,5024.3,5024.3
2009-10-02,5047.8,5047.8,4955,4988.7,4988.7
2009-10-01,5133.9,5164.4,5044,5047.8,5047.8
2009-09-30,5159.7,5190,5092.8,5133.9,5133.9
2009-09-29,5165.7,5184.1,5136.5,5159.7,5159.7
2009-09-28,5082.2,5170.8,5050.8,5165.7,5165.7
2009-09-25,5079.3,5121.9,5079,5082.2,5082.2
2009-09-24,5139.4,5165.4,5073.4,5079.3,5079.3
2009-09-23,5142.6,5175.1,5126.6,5139.4,5139.4
2009-09-22,5134.4,5189.9,5134.4,5142.6,5142.6
2009-09-21,5172.9,5182.2,5107.7,5134.4,5134.4
2009-09-18,5164,5183.9,5147.1,5172.9,5172.9
2009-09-17,5124.1,5173.1,5124.1,5164,5164
2009-09-16,5042.1,5131.3,5042.1,5124.1,5124.1
2009-09-15,5018.9,5062.7,4996.5,5042.1,5042.1
2009-09-14,5011.5,5020.9,4953.7,5018.9,5018.9
2009-09-11,4987.7,5038.8,4987.7,5011.5,5011.5
2009-09-10,5004.3,5035.3,4956.6,4987.7,4987.7
2009-09-09,4947.3,5004.3,4928.4,5004.3,5004.3
2009-09-08,4933.2,4972,4926.1,4947.3,4947.3
2009-09-07,4851.7,4941.7,4851.7,4933.2,4933.2
2009-09-04,4796.8,4873.8,4796.8,4851.7,4851.7
2009-09-03,4817.6,4841.5,4788.9,4796.8,4796.8
2009-09-02,4819.7,4821.9,4776.5,4817.6,4817.6
2009-09-01,4908.9,4921.2,4819.7,4819.7,4819.7
2009-08-28,4869.4,4944.2,4869.4,4908.9,4908.9
2009-08-27,4890.6,4906.2,4855.3,4869.4,4869.4
2009-08-26,4916.8,4927.1,4872.4,4890.6,4890.6
2009-08-25,4896.2,4923.3,4858.9,4916.8,4916.8
2009-08-24,4850.9,4911.4,4850.9,4896.2,4896.2
2009-08-21,4756.6,4858.5,4735.8,4850.9,4850.9
2009-08-20,4689.7,4766.9,4689.7,4756.6,4756.6
2009-08-19,4685.8,4698.5,4625.4,4689.7,4689.7
2009-08-18,4645,4688.2,4645,4685.8,4685.8
2009-08-17,4714,4714,4610.3,4645,4645
2009-08-14,4755.5,4790.2,4699.5,4714,4714
2009-08-13,4716.8,4790,4716.8,4755.5,4755.5
2009-08-12,4671.3,4722.6,4631.7,4716.8,4716.8
2009-08-11,4722.2,4744.1,4657.8,4671.3,4671.3
2009-08-10,4731.6,4731.6,4688.8,4722.2,4722.2
2009-08-07,4690.5,4743.6,4632.2,4731.6,4731.6
2009-08-06,4647.1,4729.6,4647.1,4690.5,4690.5
2009-08-05,4671.4,4696.6,4630.6,4647.1,4647.1
2009-08-04,4682.5,4682.5,4627.7,4671.4,4671.4
2009-08-03,4608.4,4710.2,4595.6,4682.5,4682.5
2009-07-31,4631.6,4645.5,4599.7,4608.4,4608.4
2009-07-30,4547.5,4646.9,4547.5,4631.6,4631.6
2009-07-29,4528.8,4581.8,4512.1,4547.5,4547.5
2009-07-28,4586.1,4616.4,4520.3,4528.8,4528.8
2009-07-27,4576.6,4615.1,4553.1,4586.1,4586.1
2009-07-24,4559.8,4603.2,4536.5,4576.6,4576.6
2009-07-23,4493.7,4566.8,4472.1,4559.8,4559.8
2009-07-22,4481.2,4498,4449.2,4493.7,4493.7
2009-07-21,4443.6,4502.1,4437.8,4481.2,4481.2
2009-07-20,4388.8,4464.8,4388.8,4443.6,4443.6
2009-07-17,4361.8,4411.9,4361.8,4388.8,4388.8
2009-07-16,4346.5,4385.2,4329.4,4361.8,4361.8
2009-07-15,4237.7,4346.5,4237.7,4346.5,4346.5
2009-07-14,4202.1,4256.4,4198.7,4237.7,4237.7
2009-07-13,4127.2,4209.3,4096.1,4202.1,4202.1
2009-07-10,4158.7,4160.5,4123.5,4127.2,4127.2
2009-07-09,4140.2,4186.4,4140.2,4158.7,4158.7
2009-07-08,4187,4197.6,4130.6,4140.2,4140.2
2009-07-07,4194.9,4242.1,4184.4,4187,4187
2009-07-06,4236.3,4236.3,4172.3,4194.9,4194.9
2009-07-03,4234.3,4264.8,4221.2,4236.3,4236.3
2009-07-02,4340.7,4340.7,4230.8,4234.3,4234.3
2009-07-01,4249.2,4353,4249.2,4340.7,4340.7
2009-06-30,4294,4311.2,4230.6,4249.2,4249.2
2009-06-29,4241,4303.6,4235.2,4294,4294
2009-06-26,4252.6,4307.2,4216.5,4241,4241
2009-06-25,4280,4290.4,4213.4,4252.6,4252.6
2009-06-24,4230,4293,4218.4,4280,4280
2009-06-23,4234.1,4264,4214.9,4230,4230
2009-06-22,4345.9,4345.9,4234.1,4234.1,4234.1
2009-06-19,4280.9,4370.3,4279.9,4345.9,4345.9
2009-06-18,4278.5,4305.4,4239.7,4280.9,4280.9
2009-06-17,4328.6,4328.7,4254.6,4278.5,4278.5
2009-06-16,4326,4372.9,4321.6,4328.6,4328.6
2009-06-15,4442,4442,4319.8,4326,4326
2009-06-12,4461.9,4472,4427.2,4442,4442
2009-06-11,4436.8,4478.4,4409.2,4461.9,4461.9
2009-06-10,4404.8,4505.9,4404.8,4436.8,4436.8
2009-06-09,4405.2,4445.5,4387.3,4404.8,4404.8
2009-06-08,4438.6,4438.6,4370.6,4405.2,4405.2
2009-06-05,4386.9,4495.9,4386.9,4438.6,4438.6
2009-06-04,4383.4,4436.3,4359.7,4386.9,4386.9
2009-06-03,4477,4477.2,4359.3,4383.4,4383.4
2009-06-02,4506.2,4506.2,4435.9,4477,4477
2009-06-01,4417.9,4517.6,4417.9,4506.2,4506.2
2009-05-29,4387.5,4469.4,4387.5,4417.9,4417.9
2009-05-28,4416.2,4416.2,4341.1,4387.5,4387.5
2009-05-27,4411.7,4439.8,4390.2,4416.2,4416.2
2009-05-26,4365.3,4423.6,4295,4411.7,4411.7
2009-05-22,4345.5,4393.1,4335,4365.3,4365.3
2009-05-21,4468.4,4468.4,4325.8,4345.5,4345.5
2009-05-20,4482.3,4504.2,4445.1,4468.4,4468.4
2009-05-19,4446.5,4512.7,4445.5,4482.3,4482.3
2009-05-18,4348.1,4446.5,4307.7,4446.5,4446.5
2009-05-15,4362.6,4400.7,4317.2,4348.1,4348.1
2009-05-14,4331.4,4371.3,4295.2,4362.6,4362.6
2009-05-13,4425.5,4448,4328.2,4331.4,4331.4
2009-05-12,4435.5,4457.5,4397.4,4425.5,4425.5
2009-05-11,4462.1,4470.1,4401.5,4435.5,4435.5
2009-05-08,4398.7,4487.5,4398.7,4462.1,4462.1
